"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-09-29","7.38",,"0.57","0.0","0.0","76","86","60","  320","  300","32.0","50.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-09-30","5.82",,"0.00","0.0","0.0","66","78","57","  290","  280","13.0","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-01","3.58",,"0.00","0.0","0.0","68","83","55","  290","  310","10.1","13.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-02","6.93",,"0.00","0.0","0.0","69","77","59","   30","  350","15.0","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-03","8.05",,"0.00","0.0","0.0","64","74","54","   30","   30","16.1","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-04","7.83",,"0.00","0.0","0.0","66","79","59","  350","  340","14.1","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-05","6.93",,"0.00","0.0","0.0","68","81","59","   90","   70","13.0","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-06","6.71",,"0.00","0.0","0.0","71","77","67","   30","   30","12.1","16.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-07","3.58",,"0.00","0.0","0.0","76","90","70","  160","  360","8.9","10.1","    1","    1",,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-08","3.13",,"0.00","0.0","0.0","77","90","68","  110","  110","13.0","14.1","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-09","6.71",,"0.00","0.0","0.0","75","87","64","  140","  140","19.9","23.0","    1","    1",,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-10","10.07",,"0.05","0.0","0.0","80","85","76","  150","  160","19.9","25.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-11","8.05",,"0.00","0.0","0.0","82","90","76","  200","  220","17.0","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-12","5.82",,"0.00","0.0","0.0","78","84","71","  250","  250","13.0","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-13","3.80",,"0.00","0.0","0.0","78","90","67","  260","  270","14.1","18.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-14","6.93",,"0.00","0.0","0.0","76","86","68","  110","  120","16.1","19.9","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-15","5.59",,"0.00","0.0","0.0","78","88","69","  130","  130","18.1","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-16","7.61",,"0.00","0.0","0.0","76","87","68","  300","  300","18.1","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-17","10.51",,"0.00","0.0","0.0","69","74","59","   40","   30","18.1","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-18","9.17",,"0.00","0.0","0.0","66","80","57","   30","   30","14.1","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-19","7.83",,"0.00","0.0","0.0","70","84","59","   50","   50","15.0","19.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-20","6.93",,"0.00","0.0","0.0","72","83","66","  100","  110","15.0","18.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-21","6.04",,"0.30","0.0","0.0","74","82","69","   80","   90","16.1","21.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-22","7.83",,"0.11","0.0","0.0","75","86","71","  100","  100","17.0","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-23","4.92",,"0.40","0.0","0.0","74","83","67","  110","  120","14.1","16.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-24","4.03",,"0.00","0.0","0.0","73","87","66","   90","  140","14.1","16.1","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-25","5.37",,"0.00","0.0","0.0","77","87","71","  160","  160","14.1","19.0",,,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-26","6.04",,"0.00","0.0","0.0","73","78","69","   50","   30","12.1","14.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-27","6.26",,"0.00","0.0","0.0","73","84","65","  100","  110","13.0","16.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-28","8.95",,"0.00","0.0","0.0","78","86","73","  150","  140","15.0","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-29","13.20",,"0.71","0.0","0.0","79","82","70","  200","  190","25.1","36.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-30","10.29",,"0.00","0.0","0.0","67","75","53","  270","  250","30.0","38.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-10-31","11.41",,"0.00","0.0","0.0","63","75","54","   60","   60","19.9","25.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-01","7.16",,"0.01","0.0","0.0","67","77","61","  300","  300","25.9","34.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-02","8.28",,"0.00","0.0","0.0","58","63","42","   10","  360","19.9","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-03","2.46",,"0.00","0.0","0.0","52","70","39","  240","  230","10.1","14.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-04","5.82",,"0.00","0.0","0.0","57","75","42","  110","  100","16.1","19.9","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-05","8.28",,"0.00","0.0","0.0","67","80","55","   90","  100","17.0","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-06","8.72",,"0.00","0.0","0.0","71","82","63","   60","   80","17.0","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-07","10.51",,"0.30","0.0","0.0","73","82","69","   70","   80","21.0","25.1","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-08","11.18",,"0.24","0.0","0.0","72","77","68","   80","   90","23.0","29.1","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-09","12.30",,"0.06","0.0","0.0","74","83","70","   80","   70","25.1","33.1","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-10","10.51",,"0.97","0.0","0.0","74","79","72","   90","  100","21.0","29.1","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-11","10.74",,"0.01","0.0","0.0","78","86","76","  170","  180","23.9","28.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-12","8.28",,"0.23","0.0","0.0","77","80","70","  180","  180","25.1","32.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-13","4.25",,"0.00","0.0","0.0","72","81","64","  330","  310","12.1","15.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-14","2.01",,"0.00","0.0","0.0","68","80","55","  110","  130","8.9","11.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-15","4.92",,"0.00","0.0","0.0","71","85","62","  210","  210","15.0","19.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-16","5.59",,"0.00","0.0","0.0","66","73","51","  320","  310","18.1","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-17","7.61",,"0.00","0.0","0.0","57","74","44","  300","  290","19.9","25.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-18","9.17",,"0.00","0.0","0.0","52","62","44","   40","   40","16.1","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-19","8.50",,"0.00","0.0","0.0","53","69","43","   10","   10","15.0","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-20","7.16",,"0.00","0.0","0.0","63","78","57","  100","   90","14.1","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-21","5.82",,"0.00","0.0","0.0","66","79","55","   30","   40","13.0","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-22","5.82",,"0.00","0.0","0.0","65","74","59","   10","   30","13.0","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-23","7.61",,"0.00","0.0","0.0","65","73","51","  350","  340","17.0","21.9","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-24","7.83",,"0.00","0.0","0.0","56","69","45","   80","   90","14.1","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-25","6.04",,"0.00","0.0","0.0","64","80","56","  180","  160","23.0","29.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-26","7.16",,"0.00","0.0","0.0","71","83","62","  220","  230","15.0","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-27","4.25",,"0.17","0.0","0.0","69","78","59","  320","  300","10.1","13.0","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-28","5.82",,"0.42","0.0","0.0","60","64","58","  320","  330","19.9","27.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-29","4.92",,"0.02","0.0","0.0","61","66","57","   30","   40","10.1","14.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-11-30","17.00",,"0.22","0.0","0.0","63","70","43","  280","  160","29.1","38.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-01","12.53",,"0.00","0.0","0.0","44","50","35","  280","  270","25.1","32.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-02","4.25",,"0.00","0.0","0.0","40","57","29","  330","  280","10.1","13.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-03","3.36",,"0.00","0.0","0.0","45","66","30","   60","   60","8.9","12.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-04","7.61",,"0.11","0.0","0.0","58","77","46","  290","  270","21.9","30.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-05","8.28",,"0.00","0.0","0.0","56","64","42","  290","  280","21.9","30.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-06","2.91",,"0.00","0.0","0.0","50","66","41","  220","  220","8.9","12.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-07","10.51",,"0.00","0.0","0.0","56","64","45","  300","  290","25.1","30.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-08","5.82",,"0.00","0.0","0.0","45","53","35","  310","  310","16.1","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-09","6.93",,"0.00","0.0","0.0","44","63","31","  290","  320","16.1","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-10","2.46",,"0.00","0.0","0.0","53","71","41","  110","  110","10.1","12.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-11","2.68",,"0.00","0.0","0.0","54","71","40","  150","  190","13.0","18.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-12","4.03",,"0.00","0.0","0.0","58","75","48","  200","  200","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-13","4.92",,"0.00","0.0","0.0","66","77","59","  160","  160","13.0","13.0","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-14","12.08",,"0.09","0.0","0.0","65","75","53","  290","  310","23.9","31.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-15","10.96",,"0.00","0.0","0.0","52","56","46","   30","   40","17.0","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-16","6.71",,"0.73","0.0","0.0","47","49","45","   60","   60","16.1","21.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-17","10.51",,"0.00","0.0","0.0","45","49","40","  290","  300","18.1","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-18","5.14",,"0.00","0.0","0.0","42","56","32","  350","  340","13.0","16.1","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-19","5.37",,"0.00","0.0","0.0","44","61","33","   80","   30","10.1","13.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-20","4.47",,"0.27","0.0","0.0","54","65","49","   60","   60","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-21","9.40",,"0.04","0.0","0.0","55","62","50","  270","  250","18.1","23.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-22","6.49",,"0.00","0.0","0.0","53","68","39","  290","  280","17.0","23.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-23","6.71",,"0.00","0.0","0.0","54","72","38","  110","  110","18.1","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-24","10.74",,"0.47","0.0","0.0","61","73","42","  270","  270","31.1","38.0","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-25","14.32",,"0.00","0.0","0.0","42","44","30","  260","  290","29.1","36.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-26","4.03",,"0.00","0.0","0.0","35","47","26","  270","  280","12.1","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-27","1.79",,"0.00","0.0","0.0","40","60","28","  150","  160","8.9","12.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-28","1.79",,"0.00","0.0","0.0","48","70","34","  320","  290","12.1","14.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-29","4.70",,"0.00","0.0","0.0","52","71","39","  100","  110","17.0","19.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-30","6.93",,"0.01","0.0","0.0","58","69","51","   50","   70","14.1","18.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2020-12-31","4.70",,"0.00","0.0","0.0","61","74","52","  170","  170","19.9","25.1","    1","    1",,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-01","10.51",,"0.00","0.0","0.0","69","78","61","  170","  180","25.9","33.1","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-02","8.72",,"0.28","0.0","0.0","69","71","67","  180","  190","18.1","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-03","9.17",,"0.15","0.0","0.0","64","68","45","  280","  260","18.1","23.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-04","5.59",,"0.00","0.0","0.0","49","62","40","  320","  290","12.1","15.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-05","9.40",,"0.00","0.0","0.0","51","65","41","  300","  300","23.0","30.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-06","3.58",,"0.00","0.0","0.0","49","60","37","   50","   50","12.1","15.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-07","8.05",,"0.08","0.0","0.0","49","60","38","   60","   80","17.0","23.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-08","8.95",,"0.00","0.0","0.0","51","53","44","  300","  310","19.9","23.9","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-09","10.07",,"0.00","0.0","0.0","45","48","37","  260","  270","17.0","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-10","4.25",,"0.00","0.0","0.0","43","57","33","  100","   50","8.1","11.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-11","4.92",,"0.02","0.0","0.0","48","60","39","   80","   80","13.0","15.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-12","7.38",,"0.00","0.0","0.0","51","54","46","  330","  340","15.0","19.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-13","5.59",,"0.02","0.0","0.0","48","50","42","  240","  240","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-14","7.38",,"0.00","0.0","0.0","47","60","36","  290","  270","18.1","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-15","7.61",,"0.39","0.0","0.0","49","61","39","  190","  190","17.0","21.0","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-16","10.96",,"0.00","0.0","0.0","47","54","34","  270","  270","30.0","38.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-17","5.37",,"0.00","0.0","0.0","42","57","29","  260","  270","16.1","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-18","9.17",,"0.00","0.0","0.0","48","60","38","  260","  250","23.0","30.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-19","4.25",,"0.00","0.0","0.0","47","65","32","  180","  180","14.1","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-20","6.71",,"0.00","0.0","0.0","54","70","43","  300","  310","21.0","25.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-21","7.38",,"0.00","0.0","0.0","54","68","47","  280","  280","17.0","23.0",,,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-22","4.25",,"0.48","0.0","0.0","57","63","52","  340","  340","13.0","15.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-23","5.82",,"0.00","0.0","0.0","54","64","43","   50","   60","14.1","16.1","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-24","7.61",,"0.00","0.0","0.0","52","62","43","   90","  100","16.1","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-25","7.83",,"0.00","0.0","0.0","63","80","53","  220","  210","19.9","23.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-26","8.28",,"0.00","0.0","0.0","69","76","64","  210","  200","17.0","23.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-27","8.05",,"0.29","0.0","0.0","63","70","55","  350","  310","21.9","38.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-28","12.97",,"0.00","0.0","0.0","53","58","39","  310","  320","28.0","34.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-29","3.80",,"0.00","0.0","0.0","43","56","32","   30","   20","12.1","13.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-30","6.49",,"0.00","0.0","0.0","44","59","31","  110","  100","16.1","27.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-01-31","9.84",,"0.37","0.0","0.0","57","71","46","  180","  200","25.1","35.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-01","14.09",,"0.00","0.0","0.0","53","59","42","  300","  300","23.0","31.1","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-02","14.54",,"0.00","0.0","0.0","44","54","37","  300","  310","23.9","33.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-03","8.50",,"0.00","0.0","0.0","44","57","31","  300","  290","15.0","21.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-04","4.92",,"0.00","0.0","0.0","44","61","29","  150","  240","15.0","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-05","9.84",,"0.05","0.0","0.0","56","64","50","  190","  200","19.9","25.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-06","8.05",,"0.54","0.0","0.0","50","51","47","   50","   60","16.1","21.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-07","6.93",,"0.00","0.0","0.0","47","53","37","  350","  310","17.0","23.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-08","7.83",,"0.00","0.0","0.0","48","66","33","  110","  110","19.9","23.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-09","3.58",,"0.20","0.0","0.0","57","65","51","  160","  160","21.9","25.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-10","4.25",,"0.03","0.0","0.0","62","65","56","  110","  120","10.1","12.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-11","4.25",,"0.43","0.0","0.0","60","70","55","  150","  150","10.1","12.1","    1","    1","    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-12","6.49",,"0.02","0.0","0.0","57","59","47","   40","   20","13.0","16.1","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-13","7.16",,"0.54","0.0","0.0","46","48","44","  340","   30","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-14","8.05",,"1.09","0.0","0.0","45","47","44","   80","   60","17.0","19.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-15","7.61",,"0.42","0.0","0.0","48","69","45","  200","  200","18.1","25.9","    1","    1","    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-16","11.86",,"0.00","0.0","0.0","62","69","41","  260","  250","23.0","28.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-17","7.16",,"0.00","0.0","0.0","45","56","36","   80","   80","14.1","17.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-18","6.49",,"0.21","0.0","0.0","55","64","47","  340","  310","16.1","21.0","    1","    1",,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-19","7.61",,"0.40","0.0","0.0","47","51","43","  330","  340","16.1","19.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-20","4.70",,"0.00","0.0","0.0","48","60","37","  320","  320","15.0","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-21","8.72",,"0.00","0.0","0.0","46","62","32","  110","  110","23.0","30.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-22","8.28",,"0.00","0.0","0.0","57","75","48","  180","  210","25.9","36.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-23","7.38",,"0.00","0.0","0.0","60","72","44","  330","  340","18.1","23.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-24","4.47",,"0.00","0.0","0.0","59","77","43","  210","  200","18.1","27.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-25","4.92",,"0.00","0.0","0.0","61","82","45","  280","  280","13.0","16.1",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-26","5.59",,"0.00","0.0","0.0","65","82","50","  160","  150","18.1","21.9","    1",,,"    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-27","4.92",,"0.00","0.0","0.0","67","86","54","  170","  180","15.0","19.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-02-28","10.07",,"0.00","0.0","0.0","73","86","66","  240","  200","19.9","23.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-01","10.29",,"0.04","0.0","0.0","72","80","62","  310","  300","25.9","38.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-02","9.62",,"1.57","0.0","0.0","58","62","46","   80","   30","16.1","21.9","    1",,"    1","    1"
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-03","8.72",,"0.88","0.0","0.0","50","62","46","   10","  360","19.9","25.1","    1",,"    1",
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-04","3.80",,"0.00","0.0","0.0","56","75","42","  270","  280","14.1","18.1","    1","    1",,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-05","6.93",,"0.00","0.0","0.0","56","69","44","  110","  100","17.0","19.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-06","8.28",,"0.00","0.0","0.0","53","56","41","   10","   40","17.0","21.9",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-07","7.61",,"0.00","0.0","0.0","49","64","36","  350","  330","21.0","28.0",,,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-08","3.80",,"0.00","0.0","0.0","49","67","33","  180","  180","14.1","17.0","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-09","2.68",,"0.00","0.0","0.0","52","72","35","  100","  130","13.0","14.1","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-10","4.25",,"0.00","0.0","0.0","58","75","41","  150","  130","16.1","21.9","    1",,,
"USW00003822","SAVANNAH INTERNATIONAL AIRPORT, GA US","2021-03-11","5.82",,"0.00","0.0","0.0","62","76","46","  160","  190","16.1","19.9","    1",,,
